Time (s),Position (m),Speed (m/s),Acceleration (m/s^2)
81.88,1126.95554756687,8.04,-0.912499999999999
81.92,1127.26549075375,8,-0.8875
81.96,1127.58274432471,7.99,-0.925
82,1127.89999789104,7.98,-1.025
82.04,1128.20286347641,7.98,-1.025
82.08,1128.5276444985,7.9,-0.900000000000001
82.12,1128.83758766824,7.88,-0.85
82.16,1129.14753083344,7.84,-0.9
82.2,1129.45779863816,7.82,-0.912500000000001
82.24,1129.76058743878,7.74,-0.825
82.28,1130.06337623609,7.67,-0.675000000000001
82.32,1130.36616503007,7.66,-0.675000000000001
82.36,1130.66895382074,7.59,-0.712500000000001
82.4,1130.95729227381,7.56,-0.7
82.44,1131.2607083612,7.58,-0.724999999999997
82.48,1131.56349714192,7.58,-0.799999999999998
82.52,1131.86628591932,7.52,-0.812500000000001
82.56,1132.15462435984,7.48,-0.8
82.6,1132.45741313078,7.45,-0.812499999999999
82.64,1132.73857088539,7.45,-0.812499999999999
82.68,1133.04198695488,7.42,-0.824999999999998
82.72,1133.33032538295,7.37,-0.787499999999998
82.76,1133.62586526494,7.31,-0.749999999999997
82.8,1133.90800616209,7.28,-0.700000000000001
82.84,1134.18927684215,7.28,-0.637500000000003
82.88,1134.48481671431,7.24,-0.600000000000001
82.92,1134.76608738844,7.21,-0.525
82.96,1135.03999215491,7.15,-0.412500000000001
83,1135.32833056183,7.13,-0.362499999999999
83.04,1135.60267754461,7.12,-0.349999999999998
83.08,1135.89101594421,7.09,-0.312500000000001
83.12,1136.17935434207,7.07,-0.312500000000002
83.16,1136.44614432131,7.01,-0.312500000000002
83.2,1136.72049129392,7.02,-0.35
83.24,1136.99439604036,7.03,-0.462499999999998
83.28,1137.27566668947,7.01,-0.487499999999998
83.32,1137.55693733575,7.02,-0.462499999999998
83.36,1137.83084207362,7.01,-0.474999999999998
83.4,1138.11211271467,6.98,-0.487500000000001
83.44,1138.37891277819,6.99,-0.525000000000002
83.48,1138.66105363138,6.97,-0.5125
83.52,1138.93495835871,6.94,-0.449999999999999
83.56,1139.20930530714,6.89,-0.387499999999998
83.6,1139.47609525749,6.86,-0.324999999999998
83.64,1139.74288520501,6.82,-0.2125
83.68,1140.01723214679,6.83,-0.200000000000001
83.72,1140.28403218904,6.83,-0.35
83.76,1140.55837912556,6.82,-0.450000000000002
83.8,1140.82516906193,6.78,-0.462500000000002
83.84,1141.09195899675,6.77,-0.400000000000001
83.88,1141.35874892873,6.78,-0.387499999999999
83.92,1141.62553885841,6.77,-0.412499999999998
83.96,1141.90680946144,6.75,-0.387500000000001
84,1142.16663415676,6.74,-0.400000000000003
84.04,1142.43342407859,6.77,-0.525000000000002
84.08,1142.69324876941,6.72,-0.525000000000002
84.12,1142.96003868612,6.66,-0.400000000000001
84.16,1143.2268286,6.63,-0.312499999999999
84.2,1143.48665328365,6.6,-0.174999999999997
84.24,1143.7464779659,6.63,-0.149999999999999
84.28,1143.99880183466,6.61,-0.187500000000002
84.32,1144.26559173872,6.61,-0.150000000000002
84.36,1144.53317019599,6.6,-0.125000000000001
84.4,1144.79996009476,6.57,-0.0875000000000004
84.44,1145.04527268452,6.52,0
84.48,1145.29829401665,6.55,2.22044604925031e-15
84.52,1145.56508390789,6.51,0.0125000000000008
84.56,1145.81810523588,6.53,0.0124999999999986
84.6,1146.08489512099,6.56,-0.0875000000000004
84.64,1146.3372189688,6.55,-0.0749999999999995
84.68,1146.59819628309,6.54,-0.0249999999999984
84.72,1146.86498616051,6.56,-0.0624999999999998
84.76,1147.11800747744,6.55,-0.0625000000000009
84.8,1147.3848074448,6.55,-0.05
84.84,1147.63936395717,6.54,-0.0625000000000009
84.88,1147.90615382534,6.53,-0.0250000000000006
84.92,1148.17294369096,6.54,-0.0374999999999992
84.96,1148.4182562512,6.51,-0.0374999999999992
85,1148.6792335474,6.51,-0.0500000000000012
85.04,1148.93905818206,6.54,-0.125
85.08,1149.20584803742,6.53,-0.15
85.12,1149.45116058853,6.52,-0.1625
85.16,1149.71873899959,6.54,-0.237499999999997
85.2,1149.97856362372,6.52,-0.287499999999998
85.24,1150.23088743466,6.52,-0.262499999999998
85.28,1150.49071205416,6.53,-0.275
85.32,1150.74303585933,6.51,-0.237500000000002
85.36,1151.01061425989,6.51,-0.175000000000001
85.4,1151.27043887224,6.47,-0.1625
85.44,1151.52346015169,6.48,-0.175
85.48,1151.76877268241,6.47,-0.187499999999998
85.52,1152.03556250964,6.45,-0.124999999999998
85.56,1152.2885837826,6.42,-0.0125000000000008
85.6,1152.54840838316,6.41,0.0624999999999998
85.64,1152.78628344469,6.42,-0.0125000000000008
85.68,1153.05386182633,6.41,-0.1375
85.72,1153.30618560823,6.44,-0.199999999999999
85.76,1153.55920687013,6.44,-0.225
85.8,1153.81903145905,6.41,-0.187499999999999
85.84,1154.0720527168,6.4,-0.1375
85.88,1154.32437648802,6.4,-0.125000000000002
85.92,1154.57739774148,6.42,-0.150000000000001
85.96,1154.82271024539,6.44,-0.237499999999999
86,1155.08950004251,6.44,-0.3125
86.04,1155.34252128947,6.38,-0.262500000000001
86.08,1155.59554253423,6.34,-0.2
86.12,1155.83341756811,6.35,-0.2
86.16,1156.09439480427,6.35,-0.2
86.2,1156.33970729477,6.35,-0.25
86.24,1156.59953185804,6.35,-0.337500000000001
86.28,1156.84484434412,6.35,-0.425
86.32,1157.09015682807,6.35,-0.5
86.36,1157.3499813842,6.32,-0.525000000000001
86.4,1157.60980593821,6.31,-0.512499999999998
86.44,1157.85511841546,6.3,-0.524999999999997
86.48,1158.10043089056,6.26,-0.562499999999998
86.52,1158.35345211181,6.27,-0.6125
86.56,1158.5987645825,6.27,-0.712500000000001
86.6,1158.84407705104,6.23,-0.725000000000001
86.64,1159.08938951745,6.2,-0.675000000000001
86.68,1159.32785979787,6.16,-0.687500000000002
86.72,1159.58018351931,6.14,-0.712500000000001
86.76,1159.81865379483,6.11,-0.725
86.8,1160.06396625268,6.11,-0.775000000000001
86.84,1160.29477869292,6.08,-0.800000000000003
86.88,1160.54009114664,6.03,-0.762500000000002
86.92,1160.77090358168,6.01,-0.7
86.96,1161.00877856905,5.96,-0.649999999999999
87,1161.23222550018,5.96,-0.6875
87.04,1161.47861867183,5.93,-0.699999999999998
87.08,1161.70943110038,5.88,-0.649999999999997
87.12,1161.94730607911,5.85,-0.624999999999998
87.16,1162.17075300146,5.82,-0.637500000000001
87.2,1162.40156542416,5.78,-0.662500000000003
87.24,1162.63237784424,5.77,-0.7
87.28,1162.85582476159,5.73,-0.7125
87.32,1163.07975146525,5.75,-0.750000000000002
87.36,1163.31048649062,5.7,-0.8125
87.4,1163.52681337117,5.67,-0.875
87.44,1163.75754839285,5.66,-1.0375
87.48,1163.97387527003,5.63,-1.225
87.52,1164.19027885772,5.6,-1.3
87.56,1164.42185971714,5.56,-1.3
87.6,1164.63125178743,5.51,-1.2625
87.64,1164.8476553687,5.48,-1.2125
87.68,1165.05669916089,5.45,-1.25
87.72,1165.28014605883,5.43,-1.2875
87.76,1165.48225775831,5.37,-1.2875
87.8,1165.69130154568,5.3,-1.2625
87.84,1165.89341324174,5.2,-1.1375
87.88,1166.08808440317,5.11,-0.962500000000001
87.92,1166.29019609642,5.08,-0.925
87.96,1166.4923077879,5.04,-1.025
88,1166.68697894538,5.02,-1.125
88.04,1166.88909063382,5,-1.1875
88.08,1167.07695902378,4.93,-1.125
88.12,1167.27163017693,4.92,-1.05
88.16,1167.46108286572,4.85,-1.0125
88.2,1167.64257679219,4.81,-0.937499999999999
88.24,1167.83202947832,4.78,-0.925
88.28,1168.01352340233,4.76,-1.0375
88.32,1168.19501732399,4.69,-1.0625
88.36,1168.37651124554,4.61,-0.925000000000001
88.4,1168.55019686192,4.55,-0.812500000000001
88.44,1168.73169078102,4.52,-0.687499999999999
88.48,1168.90728519254,4.51,-0.6375
88.52,1169.08877910819,4.5,-0.700000000000001
88.56,1169.26437351711,4.46,-0.737500000000001
88.6,1169.4399679249,4.45,-0.912500000000001
88.64,1169.61018716869,4.4,-1.0375
88.68,1169.77769850062,4.31,-0.875
88.72,1169.94791774205,4.29,-0.7375
88.76,1170.10978571699,4.27,-0.762499999999999
88.8,1170.28000495656,4.24,-0.799999999999999
88.84,1170.44542450139,4.28,-0.9
88.88,1170.61564374008,4.24,-1
88.92,1170.76804830969,4.21,-1.025
88.96,1170.93826754663,4.16,-1.0375
89,1171.09067211453,4.02,-0.8625
89.04,1171.23898210163,4,-0.675
89.08,1171.39138666781,4.01,-0.737499999999999
89.12,1171.55263337504,4,-0.762499999999998
89.16,1171.70944623993,3.95,-0.674999999999999
89.2,1171.85775622422,3.92,-0.7
89.24,1172.00645682353,3.88,-0.775
89.28,1172.16326968602,3.84,-0.749999999999999
89.32,1172.30691065402,3.79,-0.6625
89.36,1172.45055162121,3.75,-0.5875
89.4,1172.5992522177,3.74,-0.587499999999999
89.44,1172.74795281477,3.74,-0.624999999999999
89.48,1172.89159377915,3.68,-0.6125
89.52,1173.03129862576,3.72,-0.675000000000001
89.56,1173.17100347196,3.69,-0.762500000000002
89.6,1173.3146444357,3.62,-0.725000000000001
89.64,1173.45434928068,3.56,-0.625
89.68,1173.59405412511,3.56,-0.562500000000001
89.72,1173.74645868041,3.54,-0.525000000000001
89.76,1173.86838232448,3.53,-0.4625
89.8,1174.00808716702,3.49,-0.400000000000001
89.84,1174.14779200914,3.49,-0.437500000000001
89.88,1174.27520670084,3.44,-0.475000000000001
89.92,1174.41491154201,3.42,-0.412500000000001
89.96,1174.54568594875,3.38,-0.349999999999999
90,1174.67646035613,3.35,-0.299999999999999
90.04,1174.80723476187,3.33,-0.2625
90.08,1174.93069787816,3.34,-0.3
90.12,1175.06726288091,3.34,-0.324999999999999
90.16,1175.19803728551,3.36,-0.375
90.2,1175.33460228729,3.34,-0.4375
90.24,1175.46537669115,3.29,-0.3375
90.28,1175.59279137978,3.26,-0.2375
90.32,1175.70845611141,3.27,-0.337499999999999
90.36,1175.8571566947,3.25,-0.425
90.4,1175.97546954869,3.24,-0.425000000000001
90.44,1176.10042914501,3.23,-0.475000000000001
90.48,1176.22538874247,3.2,-0.4
90.52,1176.35966605775,3.22,-0.3125
90.56,1176.48158969449,3.18,-0.325
90.6,1176.60654928951,3.17,-0.3875
90.64,1176.73150888558,3.19,-0.574999999999999
90.68,1176.85892356958,3.17,-0.712499999999999
90.72,1176.98633825318,3.09,-0.575
90.76,1177.09273695746,3.09,-0.4
90.8,1177.22701427019,3.06,-0.325
90.84,1177.34267899783,3.03,-0.312499999999999
90.88,1177.45834372531,3.08,-0.475
90.92,1177.59490872055,3.09,-0.575
90.96,1177.70895506279,3.05,-0.499999999999999
91,1177.82461978947,2.99,-0.45
91.04,1177.9310184908,2.91,-0.387500000000002
91.08,1178.04668321708,2.88,-0.275000000000001
91.12,1178.17014632471,2.92,-0.325
91.16,1178.28581105062,2.94,-0.475
91.2,1178.40147577621,2.95,-0.525000000000001
91.24,1178.49864554581,2.89,-0.412500000000001
91.28,1178.62360513631,2.84,-0.325
91.32,1178.72824223662,2.87,-0.425000000000001
91.36,1178.84228857678,2.87,-0.537500000000001
91.4,1178.95795330141,2.81,-0.4875
91.44,1179.06435200227,2.78,-0.4
91.48,1179.16839527245,2.79,-0.5
91.52,1179.28670811983,2.75,-0.562500000000001
91.56,1179.40075445897,2.73,-0.5625
91.6,1179.50715315917,2.74,-0.5625
91.64,1179.62065490857,2.77,-0.487500000000001
91.68,1179.7252920062,2.7,-0.4
91.72,1179.83169070607,2.67,-0.412499999999999
91.76,1179.9363278047,2.64,-0.4875
91.8,1180.03156541746,2.65,-0.4875
91.84,1180.14561175566,2.62,-0.45
91.88,1180.25024885262,2.55,-0.375
91.92,1180.35429212268,2.54,-0.3625
91.96,1180.44952973513,2.49,-0.325
92,1180.55416683324,2.53,-0.249999999999999
92.04,1180.64875162327,2.59,-0.337499999999999
92.08,1180.7527948931,2.56,-0.4125
92.12,1180.8499646602,2.48,-0.3125
92.16,1180.94520227225,2.44,-0.225
92.2,1181.04924554174,2.46,-0.2625
92.24,1181.14383033145,2.45,-0.3125
92.28,1181.25022902871,2.42,-0.349999999999999
92.32,1181.34481381822,2.38,-0.299999999999999
92.36,1181.43066490515,2.39,-0.2
92.4,1181.5347081743,2.43,-0.325
92.44,1181.62929296371,2.42,-0.424999999999999
92.48,1181.72387775311,2.4,-0.387499999999999
92.52,1181.81846254252,2.39,-0.425
92.56,1181.92486124076,2.35,-0.4
92.6,1182.00998755158,2.34,-0.325
92.64,1182.10457234078,2.32,-0.275
92.68,1182.18024017188,2.27,-0.275
92.72,1182.2653664827,2.29,-0.3125
92.76,1182.36940975163,2.32,-0.3625
92.8,1182.45526083694,2.24,-0.362500000000001
92.84,1182.54984562739,2.27,-0.462500000000001
92.88,1182.63497193677,2.24,-0.512500000000001
92.92,1182.7200982475,2.21,-0.337500000000001
92.96,1182.80594933415,2.21,-0.1625
93,1182.90053412335,2.22,-0.05
93.04,1182.98566043417,2.22,-0.0999999999999996
93.08,1183.08024522337,2.15,-0.125
93.12,1183.15672751511,2.16,0.0124999999999997
93.16,1183.24185382583,2.16,0.2125
93.2,1183.32770491248,2.11,0.5375
93.24,1183.40337274358,2.03,0.8875
93.28,1183.48922383032,2.07,0.8625
93.32,1183.57435014123,2.11,0.6125
93.36,1183.66893493053,2.18,0.55
93.4,1183.75406124145,2.21,0.549999999999999
93.44,1183.82972907262,2.15,0.687499999999999
93.48,1183.92431386192,2.12,0.925
93.52,1184.01016494871,2.2,0.9375
93.56,1184.10474973811,2.29,0.799999999999999
93.6,1184.21114843666,2.41,0.6125
93.64,1184.30638604856,2.44,0.512499999999999
93.68,1184.40097083827,2.35,0.725
93.72,1184.48896044028,2.32,1.05
93.76,1184.58354523019,2.41,1.075
93.8,1184.68818232815,2.42,1.0125
93.84,1184.79458102605,2.49,1.125
93.88,1184.87970733779,2.52,1.2
93.92,1184.99375367583,2.55,1.2125
93.96,1185.10015237537,2.58,1.2625
94,1185.20478947266,2.61,1.3
94.04,1185.31118817253,2.65,1.3
94.08,1185.42523451131,2.72,1.275
94.12,1185.54089923505,2.79,1.225
94.16,1185.63613684847,2.8,1.2875
94.2,1185.77041415674,2.84,1.4375
94.24,1185.88446049625,2.97,1.4375
94.28,1186.00012522071,3,1.3625
94.32,1186.11843806868,3.04,1.425
94.36,1186.25500306155,3.1,1.475
94.4,1186.37846616705,3.13,1.55
94.44,1186.51274347701,3.17,1.675
94.48,1186.63105632604,3.22,1.65
94.52,1186.76762132017,3.27,1.5875
94.56,1186.91337597603,3.35,1.5625
94.6,1187.04994097099,3.44,1.5625
94.64,1187.18964580277,3.52,1.6
94.68,1187.34205034606,3.54,1.625
94.72,1187.48175517907,3.64,1.575
94.76,1187.63673185045,3.68,1.5375
94.8,1187.7824865096,3.79,1.4625
94.84,1187.95660109926,3.85,1.4875
94.88,1188.09316609811,3.86,1.6875
94.92,1188.26001179015,3.9,1.8125
94.96,1188.43016691898,3.97,1.85
95,1188.60428151153,4.07,1.85
95.04,1188.76970103296,4.17,1.825
95.08,1188.93392662199,4.19,1.825
95.12,1189.10804121695,4.25,1.825
95.16,1189.28215581288,4.3,1.875
95.2,1189.46504127627,4.34,1.9625
95.24,1189.64792673944,4.49,1.7625
95.28,1189.84380471803,4.57,1.6
95.32,1190.02292470763,4.64,1.6375
95.36,1190.21016267812,4.71,1.6
95.4,1190.42352905788,4.81,1.55
95.44,1190.61525078457,4.89,1.4875
95.48,1190.81112876887,4.93,1.4375
95.52,1191.00700675442,4.97,1.5
95.56,1191.21159716688,5.08,1.6
95.6,1191.42927587369,5.13,1.6
95.64,1191.62984254866,5.11,1.6875
95.68,1191.84752125845,5.23,1.75
95.72,1192.05660507838,5.29,1.7375
95.76,1192.26235647638,5.34,1.8
95.8,1192.49330575841,5.42,1.8
95.84,1192.71577074128,5.47,1.7375
95.88,1192.94672002698,5.5,1.7375
95.92,1193.17441534034,5.6,1.775
95.96,1193.40536462989,5.73,1.7375
96,1193.63870447524,5.76,1.775
96.04,1193.87469613148,5.83,1.825
96.08,1194.1106877897,5.91,1.725
96.12,1194.36032797032,6,1.6
96.16,1194.60177028393,6.07,1.55
96.2,1194.84321259987,6.13,1.5625
96.24,1195.09285278728,6.15,1.6625
96.28,1195.35077715583,6.21,1.7625
96.32,1195.60870152696,6.31,1.7
96.36,1195.87209315385,6.41,1.5625
96.4,1196.13548478328,6.5,1.5125
96.44,1196.39340916179,6.55,1.5875
96.48,1196.65680079609,6.57,1.65
96.52,1196.92019243294,6.62,1.6625
96.56,1197.18358407253,6.69,1.625
96.6,1197.46892501814,6.76,1.65
96.64,1197.7381334241,6.85,1.7
96.68,1198.02347437588,6.92,1.75
96.72,1198.2988269073,6.96,1.8125
96.76,1198.589971734,7.01,1.7375
96.8,1198.87317255092,7.11,1.575
96.84,1199.16431738393,7.21,1.4125
96.88,1199.46156980889,7.23,1.4625
96.92,1199.76669362166,7.29,1.6
96.96,1200.04849623818,7.32,1.675
97,1200.3676553464,7.45,1.625
97.04,1200.6649077848,7.52,1.5
97.08,1200.98276223035,7.65,1.4125
97.12,1201.28640765729,7.68,1.3625
97.16,1201.58194720165,7.68,1.4375
97.2,1201.89330244237,7.7,1.575
97.24,1202.20360861602,7.75,1.7125
97.28,1202.52911118627,7.86,1.675
97.32,1202.86070389379,7.94,1.55
97.36,1203.17101007888,8.01,1.5375
97.4,1203.49561549766,8.06,1.58750000000001
97.44,1203.81283331433,8.11,1.62500000000001
97.48,1204.15882043721,8.19,1.5625
97.52,1204.49041316433,8.23,1.525
97.56,1204.82934413643,8.28,1.5875
97.6,1205.16814589753,8.36,1.6125
97.64,1205.49973863701,8.46,1.5
97.68,1205.8386696221,8.49,1.425
97.72,1206.17797160401,8.55,1.4625
97.76,1206.53837031778,8.63,1.48749999999999
97.8,1206.88458900515,8.71,1.44999999999999
97.84,1207.24530554352,8.76,1.3875
97.88,1207.59152423967,8.79,1.4
97.92,1207.94477748448,8.85,1.4
97.96,1208.31249452622,8.93,1.35
98,1208.68085962654,9,1.3
98.04,1209.03469005269,9.02,1.3
98.08,1209.3954066174,9.07,1.3375
98.12,1209.77831196477,9.14,1.35
98.16,1210.14790180075,9.23,1.25
98.2,1210.51561887259,9.27,1.175
98.24,1210.89180648794,9.31,1.275
98.28,1211.27471185409,9.36,1.375
98.32,1211.65089947885,9.4,1.4
98.36,1212.02861465977,9.46,1.375
98.4,1212.41152004145,9.51,1.325
98.44,1212.80383263266,9.55,1.3
98.48,1213.1945865627,9.61,1.275
98.52,1213.58534049796,9.68,1.2375
98.56,1213.97765310389,9.69,1.25
98.6,1214.36840704978,9.75,1.2875
98.64,1214.772664669,9.85,1.2125
98.68,1215.17957542661,9.92,1.1125
98.72,1215.57032938856,9.96,1.1
98.76,1215.99022455088,10,1.1125
98.8,1216.37312998683,10.03,1.0625
98.84,1216.79302516045,10.07,1
98.88,1217.19728281537,10.11,0.999999999999999
98.92,1217.61717800052,10.17,1.025
98.96,1218.02408879458,10.2,1.05
99,1218.4283464677,10.27,0.987500000000001
99.04,1218.84824167037,10.3,0.949999999999998
99.08,1219.26813687904,10.36,0.975000000000001
99.12,1219.68803209369,10.4,0.9375
99.16,1220.10681652513,10.45,0.887499999999999
99.2,1220.52671175181,10.43,0.912500000000003
99.24,1220.94660698421,10.47,1
99.28,1221.37454112325,10.51,0.987500000000003
99.32,1221.80785775665,10.59,0.825000000000005
99.36,1222.24232733932,10.62,0.762500000000002
99.4,1222.66222259639,10.64,0.8375
99.44,1223.09553924976,10.69,0.887499999999999
99.48,1223.52885590971,10.75,0.85
99.52,1223.95679008444,10.76,0.800000000000001
99.56,1224.3912596984,10.8,0.762499999999999
99.6,1224.83237075183,10.81,0.724999999999998
99.64,1225.26684037887,10.89,0.7125
99.68,1225.70795144569,10.88,0.787500000000001
99.72,1226.14906251922,10.88,0.924999999999998
99.76,1226.58353216516,10.94,0.899999999999999
99.8,1227.02464325208,10.99,0.787500000000001
99.84,1227.48031472547,11.05,0.725000000000002
99.88,1227.92142582575,11.07,0.724999999999998
99.92,1228.37047199897,11.08,0.787499999999997
99.96,1228.80494167762,11.09,0.85
100,1229.25398786395,11.1,0.862499999999997
100.04,1229.7096593725,11.17,0.799999999999996
100.08,1230.15870557246,11.23,0.699999999999998
100.12,1230.60655943249,11.27,0.662499999999997
100.16,1231.0636740779,11.27,0.724999999999998
100.2,1231.51934561468,11.29,0.750000000000002
100.24,1231.96839184219,11.33,0.675000000000001
100.28,1232.43201653928,11.37,0.587500000000003
100.32,1232.90225141305,11.41,0.550000000000004
100.36,1233.35792297912,11.44,0.550000000000002
100.4,1233.82154769771,11.44,0.587500000000001
100.44,1234.27059395971,11.47,0.599999999999998
100.48,1234.73421869256,11.49,0.624999999999996
100.52,1235.20445360369,11.54,0.562499999999999
100.56,1235.66807835132,11.58,0.449999999999999
100.6,1236.13170310591,11.58,0.474999999999997
100.64,1236.60193803976,11.58,0.562499999999997
100.68,1237.06556280885,11.59,0.624999999999998
100.72,1237.52918758519,11.63,0.6375
100.76,1238.00612868711,11.66,0.637500000000002
100.8,1238.47143830168,11.69,0.625000000000004
100.84,1238.94837941966,11.7,0.600000000000005
100.88,1239.41200422524,11.76,0.550000000000006
100.92,1239.88223921235,11.72,0.625000000000002
100.96,1240.35394580728,11.76,0.674999999999999
101,1240.83874679566,11.78,0.649999999999999
101.04,1241.308981806,11.83,0.699999999999998
101.08,1241.79378281019,11.84,0.749999999999997
101.12,1242.26548943432,11.89,0.687500000000001
101.16,1242.75029045457,11.91,0.612500000000002
101.2,1243.22199709314,11.94,0.6375
101.24,1243.69121091412,11.93,0.725
101.28,1244.17751033272,11.97,0.799999999999998
101.32,1244.66231138483,12.01,0.737499999999998
101.36,1245.15509840416,12.01,0.687500000000001
101.4,1245.63989947231,12.05,0.75
101.44,1246.12619892105,12.12,0.762500000000002
101.48,1246.6110000058,12.15,0.712500000000003
101.52,1247.10378705695,12.13,0.762499999999997
101.56,1247.58858815897,12.16,0.787499999999997
101.6,1248.07338926807,12.2,0.8125
101.64,1248.57428239088,12.25,0.800000000000001
101.68,1249.07365194027,12.29,0.662499999999997
101.72,1249.57302149938,12.28,0.675000000000001
101.76,1250.06580859921,12.29,0.737500000000004
101.8,1250.55859570749,12.37,0.725000000000002
101.84,1251.05796529088,12.41,0.687500000000001
101.88,1251.55733488399,12.43,0.637500000000002
101.92,1252.05822806322,12.46,0.625000000000004
101.96,1252.55759767238,12.46,0.625000000000004
102,1253.05696729032,12.55,0.574999999999999
102.04,1253.57245492669,12.54,0.574999999999994
102.08,1254.07182456188,12.53,0.662499999999999
102.12,1254.57919509815,12.58,0.687499999999999
102.16,1255.08523839757,12.58,0.674999999999994
102.2,1255.60719367186,12.66,0.599999999999998
102.24,1256.10808691678,12.67,0.5125
102.28,1256.62202725126,12.68,0.612499999999998
102.32,1257.12939782975,12.71,0.699999999999996
102.36,1257.63676841687,12.71,0.674999999999994
102.4,1258.16528147803,12.76,0.625
102.44,1258.67922184873,12.79,0.550000000000006
102.48,1259.18011514354,12.81,0.625000000000002
102.52,1259.70207048913,12.85,0.662500000000001
102.56,1260.21601088612,12.85,0.637500000000004
102.6,1260.74452399385,12.87,0.6375
102.64,1261.25846441002,12.87,0.637499999999998
102.68,1261.77395218213,12.97,0.575000000000001
102.72,1262.29590757276,12.98,0.537500000000004
102.76,1262.8178629725,12.98,0.637500000000004
102.8,1263.33846214094,12.99,0.674999999999999
102.84,1263.86854511373,13,0.674999999999994
102.88,1264.40370285534,13.1,0.562499999999999
102.92,1264.92565829154,13.09,0.537500000000002
102.96,1265.44761373594,13.12,0.624999999999998
103,1265.98415516486,13.11,0.637499999999998
103.04,1266.50611062868,13.14,0.649999999999999
103.08,1267.03462384926,13.16,0.6375
103.12,1267.57771166164,13.22,0.612499999999998
103.16,1268.09966715214,13.25,0.587499999999999
103.2,1268.6362086286,13.26,0.6125
103.24,1269.15680790377,13.27,0.675000000000001
103.28,1269.70793652334,13.28,0.712500000000003
103.32,1270.22989205177,13.34,0.700000000000001
103.36,1270.78755623782,13.37,0.637500000000002
103.4,1271.30951178501,13.37,0.562500000000004
103.44,1271.85923082811,13.4,0.5
103.48,1272.3893139469,13.41,0.549999999999999
103.52,1272.93240185741,13.46,0.6125
103.56,1273.46894341985,13.48,0.637499999999998
103.6,1274.02007211726,13.52,0.6375
103.64,1274.57120082573,13.55,0.587500000000001
103.68,1275.1063587684,13.57,0.574999999999999
103.72,1275.65748749564,13.61,0.550000000000002
103.76,1276.21515178545,13.61,0.562499999999999
103.8,1276.75169340547,13.58,0.624999999999998
103.84,1277.29478139771,13.59,0.649999999999999
103.88,1277.84450055606,13.66,0.662499999999999
103.92,1278.38917961893,13.7,0.637499999999998
103.96,1278.96142187774,13.75,0.587500000000001
104,1279.50610096037,13.76,0.587500000000001
104.04,1280.04798720246,13.78,0.600000000000001
104.08,1280.62829338148,13.8,0.599999999999998
104.12,1281.17297249333,13.82,0.587499999999996
104.16,1281.72269172635,13.85,0.587500000000003
104.2,1282.28035613002,13.84,0.650000000000004
104.24,1282.84463895579,13.85,0.737500000000002
104.28,1283.40391456834,13.93,0.662500000000001
104.32,1283.96157900385,13.94,0.537500000000004
104.36,1284.52729608584,13.98,0.5
104.4,1285.08496054268,14,0.512499999999998
104.44,1285.66380921859,14.02,0.574999999999999
104.48,1286.21493813825,14.04,0.625000000000002
104.52,1286.78718054851,14.05,0.587500000000001
104.56,1287.34484504799,14.09,0.499999999999996
104.6,1287.91708748006,14.12,0.537499999999997
104.64,1288.49593621262,14.16,0.537499999999997
104.68,1289.05360074423,14.15,0.499999999999996
104.72,1289.61931792004,14.15,0.549999999999995
104.76,1290.18360088875,14.17,0.575000000000001
104.8,1290.75584337548,14.22,0.550000000000004
104.84,1291.3443137312,14.26,0.525000000000004
104.88,1291.91655624064,14.3,0.5
104.92,1292.48083925544,14.26,0.549999999999997
104.96,1293.05968807931,14.28,0.6375
105,1293.63999450514,14.36,0.600000000000001
105.04,1294.21223705879,14.35,0.525000000000002
105.08,1294.79108591732,14.36,0.562500000000001
105.12,1295.36993478731,14.38,0.6375
105.16,1295.95206186988,14.4,0.649999999999999
105.2,1296.5309107634,14.43,0.6125
105.24,1297.11773277773,14.47,0.562499999999999
105.28,1297.70455480396,14.49,0.5375
105.32,1298.27842772295,14.51,0.525000000000004
105.36,1298.86524977238,14.54,0.500000000000005
105.4,1299.45207183313,14.58,0.437500000000002
105.44,1300.03889390576,14.55,0.462500000000001
105.48,1300.63231074151,14.61,0.512500000000002
105.52,1301.21913283735,14.64,0.462500000000001
105.56,1301.79798183613,14.66,0.462499999999999
105.6,1302.39287851765,14.66,0.512499999999996
105.64,1302.98777521064,14.69,0.499999999999998
105.68,1303.5666242453,14.7,0.462500000000003
105.72,1304.16152096117,14.72,0.437500000000002
105.76,1304.75641768879,14.73,0.449999999999999
105.8,1305.33526675904,14.74,0.5
105.84,1305.93833545081,14.76,0.587500000000001
105.88,1306.51718454462,14.81,0.6125
105.92,1307.1185875389,14.81,0.550000000000002
105.96,1307.7265742953,14.86,0.4
106,1308.32147109249,14.87,0.3
106.04,1308.9082933404,14.88,0.312499999999998
106.08,1309.51628013452,14.88,0.337499999999993
106.12,1310.10475084346,14.89,0.387499999999996
106.16,1310.72073596937,14.92,0.349999999999999
106.2,1311.29958515913,14.95,0.212499999999998
106.24,1311.92366468081,15.02,0.0499999999999989
106.28,1312.51048700017,15.04,-0.0124999999999997
106.32,1313.1118901158,15.02,0.0124999999999975
106.36,1313.7067870184,14.97,0.149999999999999
106.4,1314.32277221885,15,0.212500000000002
106.44,1314.91766914525,15,0.162500000000003
106.48,1315.52715701985,15.03,0.100000000000005
